date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:18:47	76007/76007	---M--	200	added ('OK')	application/pdf	etag:%2260e3ce5-128e7-4e84114e65400%22	https://www.susanbuckmorss.info/media/files/hagel-haiti-and-universal-history-preface.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/hagel-haiti-and-universal-history-preface.pdf	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:47	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:47%20GMT	http://www.susanbuckmorss.info/media/files/the-project-of-universal-history.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/the-project-of-universal-history.bd.delayed	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:47	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.bf.delayed	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	92969/92969	---M--	200	added ('OK')	application/pdf	etag:%2260e3e01-16b29-4e8411663cc40%22	https://www.susanbuckmorss.info/media/files/the-project-of-universal-history.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/the-project-of-universal-history.pdf	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	648/648	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:48%20GMT	https://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.c0.delayed	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.c1.delayed	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	664/664	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:48%20GMT	https://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:48%20GMT	http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:48	664/664	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:48%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:49	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:49%20GMT	http://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:49	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:49%20GMT	https://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:49	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:49%20GMT	http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:49	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:49%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:49	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:49%20GMT	http://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:50	645/645	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:50%20GMT	https://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:50	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:50%20GMT	http://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:50	666/666	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:50%20GMT	https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:50	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:50%20GMT	http://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:51	667/667	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:51%20GMT	https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:51	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:51%20GMT	http://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:51	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:51%20GMT	https://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:51	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:51%20GMT	http://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:51	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:51%20GMT	https://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:52	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:52%20GMT	http://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:52	644/644	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:52%20GMT	https://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:52	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:52%20GMT	http://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:52	646/646	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:52%20GMT	https://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:52	647/647	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:52%20GMT	https://www.susanbuckmorss.info/page/about-this-website	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/page/about-this-website	(from https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history/)
09:18:53	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:53%20GMT	https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/hegel-haiti-and-universal-history	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:53	650/650	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:53%20GMT	https://www.susanbuckmorss.info/books/thinking-past-terror	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/thinking-past-terror	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:53	656/656	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:53%20GMT	https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:53	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:53%20GMT	https://www.susanbuckmorss.info/books/the-dialectics-of-seeing	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/the-dialectics-of-seeing	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:54	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:54%20GMT	https://www.susanbuckmorss.info/books/the-origin-of-negative-dialectics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/the-origin-of-negative-dialectics	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:54	22440/22440	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:18:54%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/terrorcover.jpg?w=400&h=600&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/terrorcover2c1c.jpg	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:54	34709/34709	---M--	200	added ('OK')	image/jpeg	etag:%2260e3df9-8795-4e841164547c0%22	https://www.susanbuckmorss.info/media/files/terrortranslationscovermontage.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/terrortranslationscovermontage.jpg	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:55	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:55%20GMT	http://susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.pdf	/Users/avrieallen/websites/Susan/susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.e0.delayed	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:55	15300/15300	---M--	200	added ('OK')	image/jpeg	etag:%2260e3def-3bc4-4e84115f8fc80%22	https://www.susanbuckmorss.info/media/files/spanishtranslation.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/spanishtranslation.jpg	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:55	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:55%20GMT	http://www.susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:56	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:56%20GMT	http://susanbuckmorss.info/media/files/chapter1-introduction.pdf	/Users/avrieallen/websites/Susan/susanbuckmorss.info/media/files/chapter1-introduction.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:56	94357/94357	---M--	200	added ('OK')	application/pdf	etag:%2260e3e02-17095-4e84115acb140%22	https://www.susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/thinking-in-past-terror-preface-1.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:56	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:56%20GMT	http://www.susanbuckmorss.info/media/files/chapter1-introduction.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/chapter1-introduction.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:56	306/306	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:56%20GMT	http://susanbuckmorss.info/media/files/global-left.pdf	/Users/avrieallen/websites/Susan/susanbuckmorss.info/media/files/global-left.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:56	209601/209601	---M--	200	added ('OK')	application/pdf	etag:%2260e3c11-332c1-4e841157eea80%22	https://www.susanbuckmorss.info/media/files/chapter1-introduction.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/chapter1-introduction.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:58	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:57%20GMT	http://www.susanbuckmorss.info/media/files/global-left.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/global-left.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:58	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.e9.delayed	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:58	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.ea.delayed	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:58	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.eb.delayed	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:58	215807/215807	---M--	200	added ('OK')	application/pdf	etag:%2260e3cd7-34aff-4e841159d6f00%22	https://www.susanbuckmorss.info/media/files/global-left.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/global-left.pdf	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:59	664/664	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:59%20GMT	https://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.ec.delayed	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:59	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:59%20GMT	http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:59	664/664	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:59%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:59	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:18:59%20GMT	http://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:18:59	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:18:59%20GMT	https://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:00%20GMT	http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:00	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:00%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:00%20GMT	http://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:00	645/645	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:00%20GMT	https://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:00%20GMT	http://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:01	666/666	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:01%20GMT	https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:01	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:01%20GMT	http://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:01	667/667	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:01%20GMT	https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:01	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:01%20GMT	http://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:02	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:02%20GMT	https://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:02	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:02%20GMT	http://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:02	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:02%20GMT	https://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:02	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:02%20GMT	http://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:02	644/644	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:02%20GMT	https://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:03	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:03%20GMT	http://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:03	646/646	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:03%20GMT	https://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:03	647/647	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:03%20GMT	https://www.susanbuckmorss.info/page/about-this-website	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/page/about-this-website	(from https://www.susanbuckmorss.info/books/thinking-past-terror/)
09:19:03	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:03%20GMT	https://www.susanbuckmorss.info/books/hegel-haiti-and-universal-history	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/hegel-haiti-and-universal-history	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:04	650/650	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:04%20GMT	https://www.susanbuckmorss.info/books/thinking-past-terror	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/thinking-past-terror	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:04	656/656	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:04%20GMT	https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:04	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:04%20GMT	https://www.susanbuckmorss.info/books/the-dialectics-of-seeing	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/the-dialectics-of-seeing	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:04	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:19:04%20GMT	https://www.susanbuckmorss.info/books/the-origin-of-negative-dialectics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/books/the-origin-of-negative-dialectics	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:04	23144/23144	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:19:04%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/dreamworldcover.jpg?w=400&h=600&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/dreamworldcover2c1c.jpg	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:05	45313/45313	---M--	200	added ('OK')	image/jpeg	etag:%2260e3cb2-b101-4e841155123c0%22	https://www.susanbuckmorss.info/media/files/dreamworldtranslation.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/dreamworldtranslation.jpg	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:05	10581/10581	---M--	200	added ('OK')	image/jpeg	etag:%2260e3deb-2955-4e841159d6f00%22	https://www.susanbuckmorss.info/media/files/slovenian-1.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/slovenian-1.jpg	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:05	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:05%20GMT	http://susanbuckmorss.info/media/files/preface-1.pdf	/Users/avrieallen/websites/Susan/susanbuckmorss.info/media/files/preface-1.10a.delayed	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:05	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:05%20GMT	http://www.susanbuckmorss.info/media/files/preface-1.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/preface-1.pdf	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:06	317/317	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:06%20GMT	http://susanbuckmorss.info/media/files/a-cosmopolitan-project.pdf	/Users/avrieallen/websites/Susan/susanbuckmorss.info/media/files/a-cosmopolitan-project.pdf	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:06	51798/51798	---M--	200	added ('OK')	application/pdf	etag:%2260e3d56-ca56-4e84116178100%22	https://www.susanbuckmorss.info/media/files/preface-1.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/preface-1.pdf	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
09:19:06	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:19:06%20GMT	http://www.susanbuckmorss.info/media/files/a-cosmopolitan-project.pdf	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/a-cosmopolitan-project.pdf	(from https://www.susanbuckmorss.info/books/dreamworld-and-catastrophe/)
